Id,Name,StockKeepingUnit,ProductCode,ProductClass,Description,DisplayUrl,Family,IsActive,State__c,Grade_Level__c,Category__c,Series__c,Pricing_Group__c,Coursewave_Code__c,CreatedDate,LastModifiedDate
01tWj00000BgsnIIAR,New Mexico Success Grade 8 ELA - Digital Only,01tam00000BCLVfAAP-DO,64117-644-6-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsnHIAR,New Mexico Success Grade 8 ELA - Color Print + Digital,01tam00000BCLVfAAP-CPD,64117-644-6-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsnGIAR,New Mexico Success Grade 7 Math - Digital Only,01tam00000BCLVhAAP-DO,64117-643-9-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsnFIAR,New Mexico Success Grade 7 Math - Color Print + Digital,01tam00000BCLVhAAP-CPD,64117-643-9-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsnEIAR,New Mexico Success Grade 7 ELA - Digital Only,01tam00000BCLVeAAP-DO,64117-642-2-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsnDIAR,New Mexico Success Grade 7 ELA - Color Print + Digital,01tam00000BCLVeAAP-CPD,64117-642-2-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsnCIAR,New Mexico Success Grade 6 Math - Digital Only,01tam00000BCLVgAAP-DO,64117-641-5-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsnBIAR,New Mexico Success Grade 6 Math - Color Print + Digital,01tam00000BCLVgAAP-CPD,64117-641-5-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsnAIAR,New Mexico Success Grade 6 ELA - Digital Only,01tam00000BCLViAAP-DO,64117-640-8-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsn9IAB,New Mexico Success Grade 6 ELA - Color Print + Digital,01tam00000BCLViAAP-CPD,64117-640-8-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsn8IAB,New Mexico Success Grade 5 Math - Digital Only,01tam00000BCLVoAAP-DO,64117-639-2-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsn7IAB,New Mexico Success Grade 5 Math - Color Print + Digital,01tam00000BCLVoAAP-CPD,64117-639-2-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsn6IAB,New Mexico Success Grade 5 ELA - Digital Only,01tam00000BCLVtAAP-DO,64117-638-5-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsn5IAB,New Mexico Success Grade 5 ELA - Color Print + Digital,01tam00000BCLVtAAP-CPD,64117-638-5-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsn4IAB,New Mexico Success Grade 4 Math - Digital Only,01tam00000BCLVdAAP-DO,64117-637-8-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsn3IAB,New Mexico Success Grade 4 Math - Color Print + Digital,01tam00000BCLVdAAP-CPD,64117-637-8-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsn2IAB,New Mexico Success Grade 4 ELA - Digital Only,01tam00000BCLVrAAP-DO,64117-636-1-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsn1IAB,New Mexico Success Grade 4 ELA - Color Print + Digital,01tam00000BCLVrAAP-CPD,64117-636-1-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsn0IAB,New Mexico Success Grade 3 Math - Digital Only,01tam00000BCLVbAAP-DO,64117-635-4-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsmzIAB,New Mexico Success Grade 3 Math - Color Print + Digital,01tam00000BCLVbAAP-CPD,64117-635-4-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsmyIAB,New Mexico Success Grade 3 ELA - Digital Only,01tam00000BCLVOAA5-DO,64117-634-7-DO,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsmxIAB,New Mexico Success Grade 3 ELA - Color Print + Digital,01tam00000BCLVOAA5-CPD,64117-634-7-CPD,Simple,,,New Mexico,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsmwIAB,Minnesota MCA Success Grade 8 Reading - Digital Only,01tam00000BCLVcAAP-DO,64117-610-1-DO,Simple,,,Minnesota,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsmvIAB,Minnesota MCA Success Grade 8 Reading - Color Print + Digital,01tam00000BCLVcAAP-CPD,64117-610-1-CPD,Simple,,,Minnesota,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsmuIAB,Minnesota MCA Success Grade 7 Reading - Digital Only,01tam00000BCLVUAA5-DO,64117-609-5-DO,Simple,,,Minnesota,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsmtIAB,Minnesota MCA Success Grade 7 Reading - Color Print + Digital,01tam00000BCLVUAA5-CPD,64117-609-5-CPD,Simple,,,Minnesota,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsmsIAB,Minnesota MCA Success Grade 6 Reading - Digital Only,01tam00000BCLVZAA5-DO,64117-608-8-DO,Simple,,,Minnesota,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsmrIAB,Minnesota MCA Success Grade 6 Reading - Color Print + Digital,01tam00000BCLVZAA5-CPD,64117-608-8-CPD,Simple,,,Minnesota,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgso3IAB,North Carolina Math 1 EOC - Color Print + Digital,01tWj00000BN7VmIAL-CPD,64117-411-4-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgso4IAB,North Carolina Math 1 EOC - Digital Only,01tWj00000BN7VmIAL-DO,64117-411-4-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgso5IAB,North Carolina Math 1 EOC - Color Print + Digital,01tam00000BCCn7AAH-CPD,64117-411-4-CPD,Simple,,,North Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgso6IAB,North Carolina Math 1 EOC - Digital Only,01tam00000BCCn7AAH-DO,64117-411-4-DO,Simple,,,North Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgso7IAB,North Carolina Math 1 EOC - Color Print + Digital,01tWj00000BN7VnIAL-CPD,64117-411-4-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgso8IAB,North Carolina Math 1 EOC - Digital Only,01tWj00000BN7VnIAL-DO,64117-411-4-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgso9IAB,North Carolina Math 2 - Color Print + Digital,01tWj00000BN7VqIAL-CPD,64117-312-4-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoAIAR,North Carolina Math 2 - Digital Only,01tWj00000BN7VqIAL-DO,64117-312-4-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoBIAR,North Carolina Math 2 - Color Print + Digital,01tam00000BCCnIAAX-CPD,64117-312-4-CPD,Simple,,,North Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoCIAR,North Carolina Math 2 - Digital Only,01tam00000BCCnIAAX-DO,64117-312-4-DO,Simple,,,North Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoDIAR,North Carolina Math 2 - Color Print + Digital,01tWj00000BN7VpIAL-CPD,64117-312-4-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoEIAR,North Carolina Math 2 - Digital Only,01tWj00000BN7VpIAL-DO,64117-312-4-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoFIAR,North Carolina Math 2 - Color Print + Digital,01tWj00000BN7VoIAL-CPD,64117-312-4-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoGIAR,North Carolina Math 2 - Digital Only,01tWj00000BN7VoIAL-DO,64117-312-4-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoHIAR,North Carolina Math 3 EOC - Color Print + Digital,01tam00000BCCn4AAH-CPD,64117-313-1-CPD,Simple,,,North Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoIIAR,North Carolina Math 3 EOC - Digital Only,01tam00000BCCn4AAH-DO,64117-313-1-DO,Simple,,,North Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoJIAR,North Carolina Math 3 EOC - Color Print + Digital,01tWj00000BN7VgIAL-CPD,64117-313-1-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoKIAR,North Carolina Math 3 EOC - Digital Only,01tWj00000BN7VgIAL-DO,64117-313-1-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoLIAR,North Carolina Math 3 EOC - Color Print + Digital,01tWj00000BN7ViIAL-CPD,64117-313-1-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoMIAR,North Carolina Math 3 EOC - Digital Only,01tWj00000BN7ViIAL-DO,64117-313-1-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoNIAR,North Carolina Math 3 EOC - Color Print + Digital,01tWj00000BN7VhIAL-CPD,64117-313-1-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoOIAR,North Carolina Math 3 EOC - Digital Only,01tWj00000BN7VhIAL-DO,64117-313-1-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoPIAR,North Carolina Success in Economics and Personal Finance - Color Print + Digital,01tam00000BCCn5AAH-CPD,64117-479-4-CPD,Simple,,,North Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoQIAR,North Carolina Success in Economics and Personal Finance - Digital Only,01tam00000BCCn5AAH-DO,64117-479-4-DO,Simple,,,North Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoRIAR,North Carolina Success in Economics and Personal Finance - Color Print + Digital,01tWj00000BN7VjIAL-CPD,64117-479-4-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoSIAR,North Carolina Success in Economics and Personal Finance - Digital Only,01tWj00000BN7VjIAL-DO,64117-479-4-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoTIAR,North Carolina Success in Economics and Personal Finance - Color Print + Digital,01tWj00000BN7VkIAL-CPD,64117-479-4-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoUIAR,North Carolina Success in Economics and Personal Finance - Digital Only,01tWj00000BN7VkIAL-DO,64117-479-4-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoVIAR,North Carolina Success in Economics and Personal Finance - Color Print + Digital,01tWj00000BN7VlIAL-CPD,64117-479-4-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoWIAR,North Carolina Success in Economics and Personal Finance - Digital Only,01tWj00000BN7VlIAL-DO,64117-479-4-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoXIAR,Oklahoma CCRA Success in Science - Color Print + Digital,01tam00000BCCn9AAH-CPD,64117-473-2-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoYIAR,Oklahoma CCRA Success in Science - Digital Only,01tam00000BCCn9AAH-DO,64117-473-2-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoZIAR,Oklahoma CCRA Success in US History - Color Print + Digital,01tWj00000BN7VsIAL-CPD,64117-519-7-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoaIAB,Oklahoma CCRA Success in US History - Digital Only,01tWj00000BN7VsIAL-DO,64117-519-7-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsobIAB,Oklahoma CCRA Success in US History - Color Print + Digital,01tWj00000BN7VrIAL-CPD,64117-519-7-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsocIAB,Oklahoma CCRA Success in US History - Digital Only,01tWj00000BN7VrIAL-DO,64117-519-7-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsodIAB,Oklahoma CCRA Success in US History - Color Print + Digital,01tam00000BCCnJAAX-CPD,64117-519-7-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoeIAB,Oklahoma CCRA Success in US History - Digital Only,01tam00000BCCnJAAX-DO,64117-519-7-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsofIAB,Oklahoma OSTP Success Grade 3 English Language Arts - Color Print + Digital,01tam00000BCCnNAAX-CPD,64117-506-7-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsogIAB,Oklahoma OSTP Success Grade 3 English Language Arts - Digital Only,01tam00000BCCnNAAX-DO,64117-506-7-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsohIAB,Oklahoma OSTP Success Grade 3 Mathematics - Color Print + Digital,01tam00000BCCnMAAX-CPD,64117-655-2-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoiIAB,Oklahoma OSTP Success Grade 3 Mathematics - Digital Only,01tam00000BCCnMAAX-DO,64117-655-2-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsojIAB,Oklahoma OSTP Success Grade 4 English Language Arts - Color Print + Digital,01tam00000BCCnHAAX-CPD,64117-507-4-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsokIAB,Oklahoma OSTP Success Grade 4 English Language Arts - Digital Only,01tam00000BCCnHAAX-DO,64117-507-4-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsolIAB,Oklahoma OSTP Success Grade 4 Mathematics - Color Print + Digital,01tam00000BCCnBAAX-CPD,64117-656-9-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsomIAB,Oklahoma OSTP Success Grade 4 Mathematics - Digital Only,01tam00000BCCnBAAX-DO,64117-656-9-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsonIAB,Oklahoma OSTP Success Grade 5 English Language Arts - Color Print + Digital,01tam00000BCCnKAAX-CPD,64117-509-8-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsooIAB,Oklahoma OSTP Success Grade 5 English Language Arts - Digital Only,01tam00000BCCnKAAX-DO,64117-509-8-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsopIAB,Oklahoma OSTP Success Grade 5 Mathematics - Color Print + Digital,01tam00000BCCn6AAH-CPD,64117-657-6-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoqIAB,Oklahoma OSTP Success Grade 5 Mathematics - Digital Only,01tam00000BCCn6AAH-DO,64117-657-6-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsorIAB,Oklahoma OSTP Success Grade 5 Science - Color Print + Digital,01tam00000BCCnAAAX-CPD,64117-478-7-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsosIAB,Oklahoma OSTP Success Grade 5 Science - Digital Only,01tam00000BCCnAAAX-DO,64117-478-7-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsotIAB,Oklahoma OSTP Success Grade 6 English Language Arts - Color Print + Digital,01tam00000BCCnFAAX-CPD,64117-508-1-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsouIAB,Oklahoma OSTP Success Grade 6 English Language Arts - Digital Only,01tam00000BCCnFAAX-DO,64117-508-1-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsovIAB,Oklahoma OSTP Success Grade 6 Mathematics - Color Print + Digital,01tam00000BCCnfAAH-CPD,64117-658-3-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsowIAB,Oklahoma OSTP Success Grade 6 Mathematics - Digital Only,01tam00000BCCnfAAH-DO,64117-658-3-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoxIAB,Oklahoma OSTP Success Grade 7 English Language Arts - Color Print + Digital,01tam00000BCCnUAAX-CPD,64117-510-4-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsoyIAB,Oklahoma OSTP Success Grade 7 English Language Arts - Digital Only,01tam00000BCCnUAAX-DO,64117-510-4-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgsozIAB,Oklahoma OSTP Success Grade 7 Mathematics - Color Print + Digital,01tam00000BCCndAAH-CPD,64117-659-0-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsp0IAB,Oklahoma OSTP Success Grade 7 Mathematics - Digital Only,01tam00000BCCndAAH-DO,64117-659-0-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsp1IAB,Oklahoma OSTP Success Grade 8 English Language Arts - Color Print + Digital,01tam00000BCCnhAAH-CPD,64117-511-1-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsp2IAB,Oklahoma OSTP Success Grade 8 English Language Arts - Digital Only,01tam00000BCCnhAAH-DO,64117-511-1-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsp3IAB,Oklahoma OSTP Success Grade 8 Science - Color Print + Digital,01tam00000BCCnTAAX-CPD,64117-520-3-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsp4IAB,Oklahoma OSTP Success Grade 8 Science - Digital Only,01tam00000BCCnTAAX-DO,64117-520-3-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsp5IAB,Oklahoma OSTP Success Pre-Algebra - Color Print + Digital,01tam00000BCCnZAAX-CPD,64117-660-6-CPD,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsp6IAB,Oklahoma OSTP Success Pre-Algebra - Digital Only,01tam00000BCCnZAAX-DO,64117-660-6-DO,Simple,,,Oklahoma,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsp7IAB,Pre-Minnesota MCA High School Math - Color Print + Digital,01tam00000BCCnaAAH-CPD,64117-260-8-CPD,Simple,,,Minnesota,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsp8IAB,Pre-Minnesota MCA High School Math - Digital Only,01tam00000BCCnaAAH-DO,64117-260-8-DO,Simple,,,Minnesota,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000Bgsp9IAB,Pre-Minnesota MCA High School Math - Color Print + Digital,01tWj00000BN7W0IAL-CPD,64117-260-8-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspAIAR,Pre-Minnesota MCA High School Math - Digital Only,01tWj00000BN7W0IAL-DO,64117-260-8-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspBIAR,Pre-Minnesota MCA High School Math - Color Print + Digital,01tWj00000BN7VzIAL-CPD,64117-260-8-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspCIAR,Pre-Minnesota MCA High School Math - Digital Only,01tWj00000BN7VzIAL-DO,64117-260-8-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspDIAR,Pre-Minnesota MCA High School Math - Color Print + Digital,01tWj00000BN7VyIAL-CPD,64117-260-8-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspEIAR,Pre-Minnesota MCA High School Math - Digital Only,01tWj00000BN7VyIAL-DO,64117-260-8-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspFIAR,South Carolina EOCEP Biology - Color Print + Digital,01tWj00000BN7VuIAL-CPD,64117-612-5-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspGIAR,South Carolina EOCEP Biology - Digital Only,01tWj00000BN7VuIAL-DO,64117-612-5-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspHIAR,South Carolina EOCEP Biology - Color Print + Digital,01tam00000BCCnRAAX-CPD,64117-612-5-CPD,Simple,,,South Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspIIAR,South Carolina EOCEP Biology - Digital Only,01tam00000BCCnRAAX-DO,64117-612-5-DO,Simple,,,South Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspJIAR,South Carolina EOCEP Success Algebra 1 - Color Print + Digital,01tWj00000BN7W2IAL-CPD,64117-729-0-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspKIAR,South Carolina EOCEP Success Algebra 1 - Digital Only,01tWj00000BN7W2IAL-DO,64117-729-0-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspLIAR,South Carolina EOCEP Success Algebra 1 - Color Print + Digital,01tam00000BCCnbAAH-CPD,64117-729-0-CPD,Simple,,,South Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspMIAR,South Carolina EOCEP Success Algebra 1 - Digital Only,01tam00000BCCnbAAH-DO,64117-729-0-DO,Simple,,,South Carolina,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspNIAR,South Carolina EOCEP Success Algebra 1 - Color Print + Digital,01tWj00000BN7W3IAL-CPD,64117-729-0-CPD,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
01tWj00000BgspOIAR,South Carolina EOCEP Success Algebra 1 - Digital Only,01tWj00000BN7W3IAL-DO,64117-729-0-DO,Simple,,,,true,,,,,,,2026-03-15T05:55:18.000+0000,2026-03-16T03:59:51.000+0000
